# Shops of Dereth: what each vendor buys, and the prices they keep.
# vendor_wcid,vendor_name,cell,x,y,z,item_types,min_value,max_value,buy_rate,sell_rate
# Cells are hex; the x/y/z are the vendor's, local to the cell's
# landblock. item_types is a hex ItemType mask (ac_world::item_type) of
# the kinds the vendor takes, 0 for one that buys nothing; a vendor also
# refuses anything worth less than min_value or more than max_value.
# The vendor pays value * buy_rate and charges value * sell_rate for the
# stock in vendors.csv.
# Regenerate with reference/scripts/data/vendor_buys.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,CB004,0,100000,0.8,1.7
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,0,0,100000,1,1
12720,Academy Quartermaster,363023F,51.5,-111.4,0,0,0,10000,1,1
12720,Academy Quartermaster,364023F,51.5,-111.4,0,0,0,10000,1,1
12720,Academy Quartermaster,365023F,51.5,-111.4,0,0,0,10000,1,1
12720,Academy Quartermaster,366023F,51.5,-111.4,0,0,0,10000,1,1
12720,Academy Quartermaster,367023F,51.5,-111.4,0,0,0,10000,1,1
12720,Academy Quartermaster,368023F,51.5,-111.4,0,0,0,10000,1,1
30997,Academy Researcher,72020278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,72030278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,72040278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,73020278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,73030278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,7F030278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,7F040278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,80020278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,80030278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,80040278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,86020278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,86030278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,86040278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,87020278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,87030278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,8C040278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,8D020278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,8D030278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,8D040278,70.9,-87.9,0,0,0,10000,0.9,1
30997,Academy Researcher,8E020278,70.9,-87.9,0,0,0,10000,0.9,1
12718,Academy Shopkeep,36302DA,81.3,-68.5,0,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,36402DA,81.3,-68.5,0,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,36502DA,81.3,-68.5,0,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,36602DA,81.3,-68.5,0,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,36702DA,81.3,-68.5,0,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,36802DA,81.3,-68.5,0,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,7202032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,7203032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,7204032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,7302032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,7303032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,7F03032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,7F04032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8002032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8003032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8004032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8602032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8603032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8604032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8702032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8703032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8C04032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8D02032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8D03032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8D04032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
12718,Academy Shopkeep,8E02032A,70.7,-59.1,12,84036A6,0,10000,0.9,1
672,Acina Hilmad the Grocer,BC9F0103,13.2,108.5,70,446220,0,100000,0.9,1.45
655,Aderma the Lapidary,CE950111,112,154.7,20.3,40808,0,100000,0.9,1.55
1831,Adraha bint Safsan the Appraiser,A25F0138,131.5,6,20,40808,0,100000,0.9,1.55
1813,Afsan ibn Kusain the Barkeep,866E0000,67.8,35.5,20,40020,0,25000,0.9,1.35
30069,Agonno Filleteppe the Tailor,27EC0121,102.9,60.7,80,40004,0,1000000,0.8,1.7
839,Ai Konaji the Jeweler,DA550129,54,186.8,20,40808,0,1000000,0.9,1.35
30065,Aidanan Ignarias the Blacksmith,27EC0013,56.2,65.6,80,40040787,0,1000000,0.8,1.7
6083,Al-Jalima Spice Merchant,8588011F,88.5,178.4,85.7,400000,0,100000,0.9,1.35
871,Aldera Brunall Weaponsmith,E74E0175,113.9,12.5,33.6,40040101,0,100000,0.9,1.45
30068,Aldonti di Soludatis the Jeweler,27EC0118,15.5,63.2,80,40808,0,1000000,0.8,1.7
51154,Alean the Steel Forger,CD96003D,178.8,119.1,20,0,0,100000,0.5,0.001
22082,Alia Dunolmad,1F803C1,119.3,-15.5,6,40080,0,100000,0.9,1.55
1059,Almina bint Atwab the Weaponsmith,9722012D,82.1,81.4,102.3,40040101,0,100000,0.8,1.7
30022,Apprentice Scrivener of Creature Magic,32D90036,159.4,128.8,56,42080,0,100000,0.5,50
30021,Apprentice Scrivener of Creature Magic,32D90119,164.4,127.5,52,42080,0,100000,0.5,50
20206,Apprentice Scrivener of Creature Magic,7D640165,147.1,108.4,19.2,42080,0,100000,0.5,50
20205,Apprentice Scrivener of Creature Magic,7D640166,161.6,109.5,16,42080,0,100000,0.5,50
20205,Apprentice Scrivener of Creature Magic,8090014E,59,77.2,124,42080,0,100000,0.5,50
20206,Apprentice Scrivener of Creature Magic,8090014E,60.7,77.5,124,42080,0,100000,0.5,50
20205,Apprentice Scrivener of Creature Magic,A9B30103,178.1,86,116,42080,0,100000,0.5,50
20206,Apprentice Scrivener of Creature Magic,A9B30108,184.7,85.2,119,42080,0,100000,0.5,50
20205,Apprentice Scrivener of Creature Magic,BD9F0108,33.2,110.2,40,42080,0,100000,0.5,50
20206,Apprentice Scrivener of Creature Magic,BD9F010C,36.5,103.8,43,42080,0,100000,0.5,50
20205,Apprentice Scrivener of Creature Magic,DB550103,38.9,88.5,22,42080,0,100000,0.5,50
20206,Apprentice Scrivener of Creature Magic,DB550106,36.7,90.5,25,42080,0,100000,0.5,50
20205,Apprentice Scrivener of Creature Magic,E74E01BD,30.4,36.2,32,42080,0,100000,0.5,50
20206,Apprentice Scrivener of Creature Magic,E74E01BD,30.5,37.6,32,42080,0,100000,0.5,50
30009,Apprentice Scrivener of Item and War Magic,32D9010A,164.2,140.3,56,42080,0,1000000,0.5,50
30010,Apprentice Scrivener of Item and War Magic,32D9010A,157.3,138.1,56,42080,0,1000000,0.5,50
20215,Apprentice Scrivener of Item and War Magic,7D640164,148.3,109.4,16,42080,0,100000,0.5,50
20216,Apprentice Scrivener of Item and War Magic,7D640167,162.9,110.6,19.2,42080,0,100000,0.5,50
20215,Apprentice Scrivener of Item and War Magic,8090014C,61.2,90.5,124,42080,0,100000,0.5,50
20216,Apprentice Scrivener of Item and War Magic,8090014C,59.3,90.8,124,42080,0,100000,0.5,50
20216,Apprentice Scrivener of Item and War Magic,A9B30000,184,79.8,119,42080,0,100000,0.5,50
20215,Apprentice Scrivener of Item and War Magic,A9B30101,183.7,79.9,116,42080,0,100000,0.5,50
20216,Apprentice Scrivener of Item and War Magic,BD9F0000,41.9,107.2,43,42080,0,100000,0.5,50
20215,Apprentice Scrivener of Item and War Magic,BD9F0106,41.6,107.3,40,42080,0,100000,0.5,50
20215,Apprentice Scrivener of Item and War Magic,DB550103,40.6,81.4,22,42080,0,100000,0.5,50
20216,Apprentice Scrivener of Item and War Magic,DB550106,30,86.2,25,42080,0,100000,0.5,50
20215,Apprentice Scrivener of Item and War Magic,E74E01BC,41.9,34,32,42080,0,100000,0.5,50
20216,Apprentice Scrivener of Item and War Magic,E74E01BC,41.6,35.9,32,42080,0,100000,0.5,50
30012,Apprentice Scrivener of Life Magic,32D9010B,162.6,138.2,52,42080,0,1000000,0.5,50
30011,Apprentice Scrivener of Life Magic,32D9010D,154.6,137,52,42080,0,1000000,0.5,50
20217,Apprentice Scrivener of Life Magic,7D64016E,155,116.4,16,42080,0,100000,0.5,50
20218,Apprentice Scrivener of Life Magic,7D640171,156.4,118.2,19.2,42080,0,100000,0.5,50
20217,Apprentice Scrivener of Life Magic,80900156,66.8,82.8,124,42080,0,100000,0.5,50
20218,Apprentice Scrivener of Life Magic,80900156,66.9,84.7,124,42080,0,100000,0.5,50
20217,Apprentice Scrivener of Life Magic,A9B30102,184.7,85.7,116,42080,0,100000,0.5,50
